userId,top_tokens
0x0654ef289623f687b768e849442eb42ed62a3db4,"[1, 19043, 20129, 20405, 2006, 18000, 16509, 8735, 8834, 19523, 20445, 20282, 16285, 7051, 645, 15784, 19529, 2746, 9948, 20702, 8895, 18751, 18542, 20451, 8986, 3088, 14078, 20105, 17574, 20461]"
0x065f2bac8db8358c8b72118700a8266c0c5588be,"[34, 20101, 645, 20453, 6906, 10873, 465, 19372, 20242, 15037, 21943, 2795, 698, 20364, 19988, 13490, 55, 19788, 2299, 19396, 11059, 13696, 13885, 20139, 19755, 10281, 14476, 12524, 19198, 6541]"
0x0663c5cd5f11ddde32630ee929ac00f0c3d4db9f,"[8, 5, 2, 13253, 20103, 13907, 20163, 14159, 20520, 20819, 17176, 20884, 16219, 2006, 18506, 20808, 9469, 19225, 20430, 19816, 8153, 17217, 20679, 19988, 14228, 19875, 12, 21943, 10926, 18140]"
0x066bd6d600c12b829ee4ba87ff4da5a5763035f8,"[1, 15245, 4287, 18606, 18506, 2475, 14122, 12569, 19412, 17629, 18119, 11737, 9401, 17593, 18034, 18624, 17456, 10172, 11249, 2895, 9265, 18476, 14078, 20453, 20570, 18627, 8104, 17893, 17945, 16219]"
0x068d9f17fbf0ccbf39bd8da421731fe86986bd3a,"[8, 5, 18390, 2, 11059, 19826, 17425, 20443, 21562, 19921, 20430, 9250, 17914, 20900, 15706, 20016, 10606, 14411, 7, 9469, 18119, 17848, 20843, 18374, 10111, 17982, 17435, 14104, 20474, 20593]"
0x06ac9870110351c95eee61da5de0f59b650a164e,"[13481, 2006, 645, 8408, 12, 18230, 20843, 19983, 18567, 2627, 18449, 16811, 17456, 20819, 19049, 16922, 20430, 18390, 16297, 2444, 19989, 20445, 18791, 19336, 20451, 19104, 9947, 21326, 19988, 20443]"
0x06ce30bd0e1520af542cd5f3a80ea2d1083a2888,"[8, 5, 18119, 14654, 7486, 19862, 18449, 18062, 20610, 964, 905, 19412, 14594, 19875, 18808, 19529, 22063, 20340, 19523, 19921, 17176, 9947, 20163, 21396, 7051, 19874, 8895, 14310, 20855, 6322]"
0x072d7a99fa7d25e0c501e08d4ef60fdb3def2552,"[8, 5, 2, 7, 47, 10, 50, 14, 11, 28, 13350, 41, 18119, 13907, 18, 19412, 15016, 123, 14104, 602, 1224, 5021, 1529, 18412, 9650, 785, 14654, 20983, 19621, 20373]"
0x073f41683c5176dfe8f60d0945e3c74c45bbe9bf,"[1, 5, 8, 18567, 7191, 825, 19989, 20445, 6541, 18839, 13907, 4502, 16811, 19310, 19713, 4727, 645, 20191, 12835, 19874, 14088, 4102, 18481, 19866, 20776, 9190, 19983, 673, 19049, 19891]"
0x07433a20f2f1dafdd76731b626cecf127b900303,"[1, 34, 12, 1979, 13253, 17629, 17456, 4, 13481, 45, 19874, 19983, 20443, 19049, 20808, 16219, 19584, 18567, 15245, 16811, 71, 55, 19988, 20016, 991, 17914, 17893, 54, 13885, 18390]"
0x075102800212aef1077cbb021f710397792e22ac,"[1, 13913, 13915, 13917, 13918, 13919, 13920, 13921, 13912, 13923, 13929, 13930, 13931, 13935, 13936, 13938, 13939, 13927, 13910, 13909, 13908, 13882, 13884, 13885, 13888, 13889, 13890, 13891, 13893, 13894]"
0x07587c046d4d4bd97c2d64edbfab1c1fe28a10e5,"[12, 11, 28, 1979, 71, 16811, 4, 55, 14654, 15245, 15, 13253, 20103, 15037, 20445, 45, 20819, 17456, 91, 991, 18449, 19921, 12296, 19816, 19049, 6, 17942, 20610, 2746, 13481]"
0x076d14b6d6174576e3d94b98c10e042eaf829907,"[1, 12569, 17848, 19785, 16509, 18449, 14476, 19877, 7, 12930, 34, 17593, 19182, 17924, 8788, 2074, 18396, 21846, 519, 18061, 14181, 15037, 12563, 19368, 2888, 19755, 20943, 20084, 18161, 14974]"
0x076e89fe9e24c191ebee53cceec5356600c8d059,"[1, 13913, 13915, 13917, 13918, 13919, 13920, 13921, 13912, 13923, 13929, 13930, 13931, 13935, 13936, 13938, 13939, 13927, 13910, 13909, 13908, 13882, 13884, 13885, 13888, 13889, 13890, 13891, 13893, 13894]"
0x0781268dd4303dc95d1e427642b7d12ab05ba342,"[5, 12332, 2, 18119, 22063, 964, 10172, 18506, 11, 20453, 19875, 20103, 17456, 11249, 9401, 11611, 15705, 17629, 19336, 19755, 16829, 20983, 11059, 18606, 12, 10147, 18791, 20167, 17945, 18197]"
0x078e0247a7ced1d832751bcb7efe0d98544904ba,"[8, 5, 7, 2, 12, 11, 14122, 28, 12569, 20129, 20855, 4287, 18119, 15, 602, 785, 1224, 19874, 18476, 20983, 20570, 2475, 18506, 18624, 20798, 16571, 1403, 18000, 19043, 13350]"
0x07932ef1a91d4dc367b75217f0b1e88b95c10a35,"[5, 20808, 21164, 20679, 20430, 16811, 20843, 19429, 19104, 13481, 18230, 15245, 17942, 17848, 15037, 10926, 6104, 20499, 20451, 20022, 19690, 19988, 19287, 19816, 19903, 20884, 18079, 18821, 20986, 8357]"
0x07c25f06c35c0939f196ab6a501301b2157909fc,"[1, 5, 34, 41, 10, 50, 7, 21295, 15016, 825, 13962, 2475, 15706, 17176, 17848, 19785, 16468, 14203, 7244, 18606, 9650, 8137, 19412, 4287, 17914, 18650, 4408, 10606, 10273, 519]"
0x07eaa17a305d6eca9aaf0f9c89f5ae4432b29212,"[8, 2, 14654, 14594, 2692, 20430, 14159, 19983, 20016, 5, 19049, 2866, 693, 19357, 13244, 19310, 20843, 20103, 19875, 14228, 4906, 18567, 9463, 20443, 673, 8367, 20618, 19621, 47, 9469]"
0x07f0c9c16a5188ede8350e9e7435a496d5f09602,"[5, 20763, 18119, 20485, 20808, 18808, 2299, 21467, 12, 17867, 20405, 17945, 17801, 19584, 13604, 20855, 20410, 20614, 20336, 3478, 11030, 13962, 21164, 20610, 602, 20101, 14316, 8987, 19336, 13882]"
0x0811fd5ab88b41e7fa604bf33f3c9f42c8450027,"[964, 11522, 18122, 20241, 18449, 14476, 20610, 20167, 19310, 19529, 12569, 12803, 20882, 18396, 17574, 17893, 10, 7594, 21952, 19679, 20618, 20702, 19565, 20392, 21691, 8788, 18839, 19518, 19875, 19713]"
0x084d127abb01148deffecd0997688aa20578e57c,"[5, 2, 16509, 7302, 21077, 19755, 2733, 11737, 13202, 19713, 14417, 14654, 8834, 19671, 20084, 20056, 11401, 19225, 19861, 17593, 19007, 21605, 2854, 11133, 19584, 17332, 17456, 2746, 8423, 20649]"
0x085627c26cdc6fa43ad562e0eb636c1cec498493,"[20855, 19862, 15245, 19874, 20808, 19336, 8357, 964, 17574, 19584, 17914, 21691, 20129, 20679, 20103, 21164, 602, 19755, 20966, 21562, 18791, 13481, 17363, 22117, 19396, 1224, 11602, 9401, 20919, 19529]"
0x0858b4f64a2290de19112400707c4f92fac8507f,"[1, 12569, 15706, 17914, 17456, 17425, 13286, 19637, 19368, 16710, 5, 4287, 12813, 14104, 12936, 12296, 19007, 10, 9890, 11847, 20167, 7302, 5021, 18501, 18564, 16177, 14411, 17942, 20016, 20904]"
0x085faab3af36b4978e2bac2a0f5008b98802348a,"[5, 18449, 19368, 8, 17848, 18197, 20943, 693, 19785, 18650, 10273, 20103, 14654, 18396, 13350, 14159, 20485, 17924, 18606, 9469, 17425, 16131, 19816, 16509, 14417, 19824, 14310, 19877, 20167, 7623]"
0x08797952462b82db639ddbfdef2ab1718ffa7676,"[8, 5, 2, 7, 47, 10, 50, 14, 13350, 11, 28, 41, 18119, 14122, 825, 2746, 13907, 20405, 5021, 8986, 15016, 18624, 11681, 10790, 18, 18839, 18627, 20983, 10606, 19621]"
0x0890ea4528a98de428220d368b5d9e9f84531a80,"[5, 19182, 19862, 19025, 11, 20405, 825, 13907, 8986, 710, 15016, 13350, 10, 8788, 16014, 19785, 20071, 7, 18624, 13244, 21220, 7990, 13696, 10675, 20444, 18140, 18627, 9650, 20808, 10606]"
0x08b4a915b3a4c18df4b81d17d6fa1b45acedc462,"[1, 34, 47, 50, 41, 14654, 54, 17, 14417, 17914, 2733, 11737, 14, 1729, 20581, 4698, 20047, 20016, 4745, 76, 20628, 3806, 20587, 15826, 14951, 622, 7940, 20443, 17964, 19357]"
0x08bc0b1477af60cd4b01a47f0b3f9c3ed91453e7,"[5, 17914, 19862, 4287, 12, 2733, 21691, 12569, 19412, 11, 8895, 18567, 19048, 18449, 19396, 2, 20022, 14594, 2866, 15826, 19491, 16131, 8189, 19043, 19755, 20129, 14654, 19132, 11030, 19518]"
0x08ceb8bba685ee708c9c4c65576837cbe19b9dea,"[14654, 2, 11249, 12569, 18791, 17568, 14159, 18230, 17425, 18449, 16571, 2627, 20577, 18447, 18650, 9004, 14594, 9572, 14230, 5633, 19412, 19875, 19357, 785, 17629, 12563, 19903, 18396, 20843, 15706]"
